listen_id,date_key,user_id,track_id,device_id,geo_id,listen_seconds,is_skipped,is_completed,session_id,is_first_time_user_track
543,20250204,1043,349,15,57,210,0,1,420362,1
544,20240728,2414,452,14,48,235,0,1,472121,1
545,20240806,2269,454,12,41,40,0,0,400536,1
546,20250612,1913,361,2,7,83,0,1,269960,1
547,20240202,236,347,11,37,146,0,0,276998,1
548,20240507,1792,82,17,38,230,0,0,180400,1
549,20240529,2463,467,14,7,135,0,0,330561,1
550,20251028,892,590,16,58,142,0,1,459052,1
551,20240413,2225,172,16,17,68,0,0,224710,1
552,20240630,996,95,2,28,119,0,1,327725,1
553,20250527,2425,574,8,58,185,0,1,497015,0
554,20240628,1677,273,11,32,22,1,0,299203,1
555,20240816,250,454,20,17,31,0,0,379931,1
556,20240729,1200,316,16,14,143,0,0,112569,1
557,20250902,128,390,12,22,9,1,0,481406,1
558,20250910,965,214,14,60,232,0,1,41452,1
559,20240728,2293,502,4,17,93,0,0,150744,1
560,20240313,571,346,14,22,86,0,1,284861,1
561,20250416,2376,325,11,8,250,0,1,492051,0
562,20241107,254,388,2,9,122,0,0,342901,1
563,20241002,1712,574,16,6,125,0,0,237641,0
564,20250729,2404,542,19,24,100,0,0,426488,1
565,20250226,1677,39,11,32,23,1,0,165890,1
566,20240127,2264,236,11,57,136,0,0,433279,1
567,20250409,2481,71,1,40,116,0,0,132770,1
568,20250117,1641,574,16,10,138,0,0,490710,0
569,20240324,1978,143,8,29,22,1,0,146086,1
570,20240115,87,499,14,56,184,0,1,237653,1
571,20240317,1060,433,14,9,132,0,1,477668,1
572,20250115,684,499,2,10,185,0,1,304126,0
573,20251230,2093,439,17,17,172,0,1,163640,1
574,20250719,1741,172,18,60,156,0,1,56738,0
575,20250817,1574,342,6,2,196,0,0,81943,1
576,20250514,2332,82,20,20,257,0,1,404518,1
577,20251111,233,126,4,60,102,0,1,60347,1
578,20240203,2376,59,2,60,84,0,0,90313,0
579,20240108,255,574,2,23,105,0,0,466377,1
580,20240515,831,172,4,10,155,0,1,485590,1
581,20250806,1608,59,16,47,190,0,1,147351,1
582,20240322,814,135,8,18,68,0,0,264924,1
583,20240210,1746,153,12,11,15,1,0,335957,1
584,20241031,1960,59,11,32,131,0,0,9160,1
585,20241002,2104,456,2,25,91,0,1,63913,1
586,20250125,456,434,13,19,84,0,1,369926,1
587,20241208,465,408,20,27,14,1,0,91426,1
588,20240810,135,574,14,47,186,0,1,100247,1
589,20250310,1242,30,11,52,200,0,1,153457,1
590,20250501,355,427,12,8,139,0,1,212779,1
591,20240607,762,406,20,46,104,0,0,74040,1
592,20240124,2144,474,3,43,18,1,0,210422,1
593,20240104,2370,207,7,16,6,1,0,470925,1
594,20240322,2091,280,12,21,198,0,1,454899,1
595,20241121,4,219,12,41,10,1,0,223451,1
596,20240304,1466,259,8,13,215,0,0,8257,1
597,20240216,420,434,16,54,56,0,0,472953,1
598,20250309,905,151,1,11,221,0,1,310469,1
599,20250826,1060,574,11,9,62,0,0,134000,0
600,20240128,2352,594,4,47,176,0,0,262040,1
601,20240121,1618,280,11,40,201,0,1,96358,1
602,20240701,645,590,8,46,9,1,0,329287,1
603,20250719,1644,325,15,31,5,1,0,270237,1
604,20251220,2376,19,5,8,71,0,0,357569,1
605,20241128,157,574,12,54,7,1,0,444654,0
606,20240808,2071,216,16,21,115,0,1,1828,1
607,20240131,546,39,8,48,249,0,1,371601,1
608,20240630,381,82,11,40,255,0,1,52277,1
609,20240902,2264,477,14,57,74,0,0,34991,1
610,20250207,8,127,6,24,54,0,0,180080,1
611,20240122,1868,479,3,14,157,0,1,499318,1
612,20240105,229,554,6,16,91,0,0,10347,1
613,20240227,1580,574,12,49,183,0,1,359261,1
614,20240415,1584,574,11,21,29,1,0,54871,1
615,20241231,2185,82,9,31,143,0,0,210464,0
616,20250813,2092,387,8,28,203,0,1,175676,1
617,20240920,1750,574,11,23,182,0,1,87461,0
618,20240614,922,138,13,1,102,0,0,179716,1
619,20251031,420,600,17,54,112,0,0,98834,1
620,20240419,1624,479,15,28,12,1,0,108877,1
621,20250206,1265,574,17,1,26,1,0,488793,1
622,20240302,204,189,7,22,82,0,0,184310,1
623,20250406,2377,97,5,23,156,0,1,73044,1
624,20241122,758,574,13,36,151,0,0,452896,0
625,20250529,8,171,1,24,25,1,0,59683,1
626,20251019,2270,574,16,1,178,0,1,314026,0
627,20251030,1487,82,10,10,100,0,0,445508,0
628,20240713,1862,236,2,20,189,0,0,278675,1
629,20240104,379,434,16,47,69,0,0,288482,1
630,20250124,990,574,12,26,186,0,1,325957,0
631,20240528,1651,308,6,1,154,0,0,358285,1
632,20250711,614,419,16,56,19,1,0,384881,1
633,20250823,1790,207,3,7,214,0,1,487601,1
634,20240314,571,90,15,22,66,0,0,195655,1
635,20240105,518,482,19,30,122,0,0,16787,1
636,20250412,19,479,19,13,12,1,0,53875,1
637,20240219,683,574,18,19,179,0,1,18316,0
638,20240222,604,66,5,12,112,0,0,17479,1
639,20250906,1926,36,15,28,19,1,0,329495,1
640,20240702,1467,434,10,48,85,0,1,437142,0
641,20250720,452,331,18,58,27,1,0,236762,1
642,20250714,1466,434,11,13,50,0,0,436945,1
643,20250101,571,135,7,22,221,0,1,224267,0
644,20240513,1053,548,4,22,137,0,1,220825,1
645,20240124,2236,298,7,40,22,1,0,13853,1
646,20251230,1837,441,5,35,174,0,1,92658,1
647,20250125,1669,90,19,60,224,0,1,421510,1
648,20241117,682,29,15,11,223,0,1,397918,1
649,20250510,320,236,20,32,117,0,0,443076,1
650,20240826,1894,280,17,45,187,0,0,307423,0
651,20240123,1466,284,11,13,119,0,1,70246,1
652,20241102,1588,135,3,26,215,0,1,309801,1
653,20241026,2433,314,3,51,214,0,0,293859,1
654,20240301,834,347,5,13,240,0,1,264024,1
655,20241006,2021,172,15,45,148,0,1,308038,0
656,20240330,1442,214,15,14,190,0,0,326351,1
657,20250609,572,388,16,44,53,0,0,392056,0
658,20241002,137,27,1,38,29,1,0,378925,1
659,20240527,1576,27,16,52,264,0,1,51810,0
660,20250712,704,289,7,49,6,1,0,90665,1
661,20240807,1779,39,10,60,251,0,1,186506,1
662,20240102,1788,491,17,52,206,0,1,416883,1
663,20240809,1128,404,7,44,179,0,0,11636,1
664,20240421,1376,27,16,22,262,0,1,435844,0
665,20250523,1593,212,6,13,19,1,0,109167,1
666,20240328,1167,49,8,20,151,0,0,34940,1
667,20240513,2210,574,8,51,75,0,0,380686,1
668,20241129,201,189,4,37,190,0,1,42667,1
669,20250329,2440,253,17,26,230,0,1,137004,1
670,20241101,89,519,12,39,180,0,0,488005,1
671,20251001,516,109,8,45,171,0,0,217742,1
672,20250330,1811,102,7,29,154,0,0,181657,1
673,20251211,220,535,20,31,219,0,1,479716,1
674,20240826,631,361,11,31,12,1,0,336253,0
675,20250120,384,151,11,41,198,0,0,153338,1
676,20240508,1842,78,4,56,98,0,0,416365,1
677,20251229,1496,521,8,12,201,0,1,173300,1
678,20250415,172,99,4,29,235,0,1,233660,1
679,20250321,1145,335,1,43,6,1,0,219603,1
680,20250511,517,85,14,9,10,1,0,422790,1
681,20251108,2414,246,8,48,29,1,0,191450,0
682,20250228,282,45,12,46,157,0,0,436986,1
683,20250724,1527,6,2,59,194,0,1,178829,1
684,20250404,1212,397,9,40,178,0,0,479635,1
685,20241109,1494,396,17,60,160,0,1,62975,1
686,20241012,2378,85,19,43,285,0,1,289985,1
687,20250621,814,93,13,18,158,0,1,351112,1
688,20240415,1877,504,9,59,119,0,0,169839,1
689,20240524,1114,300,20,34,206,0,1,469283,1
690,20251115,1699,425,4,7,11,1,0,276363,1
691,20240324,880,170,10,44,25,1,0,444127,1
692,20240310,571,404,17,22,275,0,1,464926,1
693,20251016,214,278,15,42,102,0,0,445444,1
694,20250804,260,161,19,8,245,0,1,42233,1
695,20251011,2391,383,12,5,268,0,1,237676,1
696,20241207,1991,44,18,13,170,0,0,213131,1
697,20250611,598,59,7,3,79,0,0,191015,1
698,20250117,1346,296,16,37,164,0,0,221549,1
699,20251009,1816,188,9,57,83,0,0,66073,1
700,20240704,849,535,19,16,203,0,1,232285,1
701,20250920,1090,91,4,35,26,1,0,417456,1
702,20250828,1831,59,6,14,154,0,0,302316,0
703,20251020,571,42,18,22,174,0,1,426769,1
704,20250824,1335,539,4,32,99,0,0,39052,1
705,20240422,520,573,13,10,231,0,1,5407,1
706,20250511,11,574,15,51,174,0,1,111507,0
707,20250707,1764,574,20,22,95,0,0,245613,0
708,20240806,1811,574,17,29,172,0,1,52946,0
709,20241227,2492,574,19,26,79,0,0,316488,0
710,20240813,464,263,20,53,171,0,1,254600,1
711,20240510,1868,434,19,43,91,0,1,442902,1
712,20250521,2368,27,9,57,145,0,0,323669,1
713,20250706,1647,574,12,57,173,0,1,197885,0
714,20240116,2400,60,7,22,77,0,0,312656,1
715,20240917,2490,444,7,26,195,0,1,297094,1
716,20251228,2021,207,14,45,214,0,1,426381,1
717,20240208,2498,406,4,39,65,0,0,353056,1
718,20240205,1592,523,4,34,195,0,1,468878,1
719,20241118,1265,349,15,30,212,0,1,362581,1
720,20241211,2299,574,1,12,182,0,1,4812,0
721,20240906,2112,189,2,56,22,1,0,267642,1
722,20250902,287,388,11,11,103,0,0,184825,1
723,20240831,719,572,15,22,144,0,0,39892,1
724,20250306,626,382,13,48,188,0,0,290063,1
725,20240305,2171,362,9,23,23,1,0,89874,1
726,20241120,571,254,11,28,199,0,1,226423,1
727,20240328,725,508,20,50,143,0,0,143823,1
728,20240919,1305,236,4,52,225,0,1,481412,0
729,20240823,201,147,7,37,219,0,1,175647,1
730,20240602,2395,59,13,57,180,0,1,296986,1
731,20250403,1242,281,7,52,68,0,0,407050,0
732,20250715,486,172,5,26,77,0,0,255494,0
733,20250412,657,588,9,20,241,0,1,19924,1
734,20250522,2011,431,9,28,143,0,0,342,1
735,20250613,1620,592,14,43,78,0,0,159867,1
736,20250830,1161,455,7,26,129,0,0,286497,1
737,20240409,784,567,11,16,242,0,1,282278,1
738,20250712,2268,58,3,56,287,0,1,27326,1
739,20240415,1953,454,16,6,62,0,0,89106,1
740,20240331,1831,59,17,27,144,0,0,108497,1
741,20250430,1111,61,9,4,105,0,0,208612,1
742,20240111,2447,45,13,30,197,0,1,263474,1
743,20240608,1812,434,15,5,90,0,1,316194,0
744,20240520,1048,434,13,39,60,0,0,312392,1
745,20251208,2394,172,19,27,96,0,0,457190,1
746,20240115,2255,574,20,26,180,0,1,449782,1
747,20250202,1868,574,12,23,19,1,0,75607,0
748,20251002,1934,533,1,40,186,0,0,365791,1
749,20251109,1048,434,5,39,30,0,0,347596,0
750,20240911,1302,417,5,1,238,0,1,92965,1
751,20240328,486,260,14,40,122,0,1,108757,1
752,20251120,1523,307,5,54,46,0,0,34958,1
753,20240716,888,59,11,31,60,0,0,393661,0
754,20240404,832,574,17,58,73,0,0,357990,1
755,20240620,2368,408,18,5,75,0,0,139136,1
756,20250430,419,250,13,20,95,0,0,135044,1
757,20240821,2108,96,10,54,22,1,0,91326,1
758,20240302,682,271,8,11,7,1,0,462187,1
759,20250716,72,82,4,53,243,0,1,499300,1
760,20250527,104,528,4,49,26,1,0,235316,1
761,20241022,1063,476,16,43,15,1,0,247301,1
762,20240113,1128,491,17,44,22,1,0,94224,1
763,20250404,762,447,10,46,180,0,0,21281,1
764,20240303,1718,574,17,53,53,0,0,448613,0
765,20240408,1225,82,10,19,242,0,1,6294,1
766,20240710,195,361,10,1,26,1,0,415807,1
767,20240307,834,434,18,13,12,1,0,66456,1
768,20250214,261,577,19,27,172,0,1,66619,1
769,20251117,169,239,13,16,60,0,0,378419,1
770,20250106,516,164,12,40,9,1,0,206106,1
771,20240920,1788,37,18,52,145,0,0,163721,1
772,20250410,1779,574,11,60,67,0,0,455975,0
773,20240925,2178,149,9,38,197,0,1,247863,1
774,20250815,1900,58,5,38,286,0,1,422952,1
775,20240123,1373,574,20,32,19,1,0,42050,1
776,20240229,755,574,2,33,157,0,0,77568,1
777,20241009,15,370,1,47,152,0,0,376792,1
778,20250127,1659,158,10,58,22,1,0,62635,1
779,20241223,684,338,2,10,122,0,0,392137,1
780,20240714,613,58,11,10,21,1,0,139730,1
781,20250715,2433,59,13,51,13,1,0,368866,0
782,20241229,443,322,12,2,125,0,0,378112,1
783,20251217,88,565,19,10,62,0,0,428022,1
784,20240228,2374,60,16,4,87,0,1,283469,1
785,20250531,732,434,11,5,71,0,0,11403,0
786,20241108,958,214,11,3,106,0,0,143690,1
787,20240706,204,33,12,30,64,0,0,339684,1
788,20240918,987,148,18,6,108,0,0,156453,1
789,20250510,2428,44,10,43,114,0,0,390018,1
790,20251103,1773,83,4,25,206,0,1,242143,1
791,20250803,1188,186,1,51,217,0,1,274122,1
792,20240306,738,82,15,15,265,0,1,319733,1
793,20241027,882,267,7,53,20,1,0,381781,1
794,20240314,1570,3,10,20,54,0,0,185490,1
795,20240819,614,27,18,56,267,0,1,94882,0
796,20241127,377,498,18,34,22,1,0,272328,1
797,20241030,1779,508,12,60,187,0,1,341188,1
798,20251125,2192,254,9,5,202,0,1,315898,1
799,20251205,2270,578,7,16,5,1,0,321827,1
800,20250724,2144,160,15,41,151,0,1,153788,0
801,20240121,1353,493,14,48,63,0,0,294757,1
802,20240822,1992,295,9,23,29,1,0,365717,1
803,20240224,2318,222,12,4,29,1,0,406043,1
804,20250605,55,172,17,23,157,0,1,315461,1
805,20240709,1012,125,7,53,100,0,0,225934,1
806,20240227,504,434,15,26,81,0,1,439534,1
807,20241113,2494,27,10,37,199,0,0,354706,0
808,20251218,2326,574,15,14,80,0,0,183264,0
809,20240627,2021,151,13,45,8,1,0,155013,1
810,20240511,696,323,9,8,21,1,0,272598,1
811,20250513,2376,259,1,8,112,0,0,38082,1
812,20240430,73,574,1,29,150,0,0,175448,1
813,20240903,483,82,2,32,264,0,1,37215,1
814,20240109,1578,240,17,11,212,0,1,146176,1
815,20250506,1998,434,10,40,23,1,0,271519,1
816,20240802,2229,171,13,44,80,0,0,213,1
817,20250611,714,375,7,5,151,0,0,267131,1
818,20240218,949,27,13,50,111,0,0,464703,1
819,20250121,1128,574,1,44,174,0,1,85790,0
820,20251109,66,565,5,4,101,0,0,313149,1
821,20250626,2186,59,20,19,176,0,1,274647,0
822,20240917,806,479,7,17,162,0,1,149722,1
823,20250419,490,39,15,6,174,0,0,490480,1
824,20250121,999,574,18,51,102,0,0,469995,0
825,20240102,1812,59,10,50,189,0,1,58845,1
826,20240705,2198,236,20,40,79,0,0,383884,1
827,20240506,541,572,12,1,169,0,1,172534,1
828,20240419,438,101,7,19,175,0,1,409399,1
829,20240629,2355,574,13,21,186,0,1,455872,0
830,20240218,1413,436,20,26,106,0,0,272789,1
831,20250214,880,319,12,44,131,0,1,408674,1
832,20241205,490,59,9,6,170,0,0,413192,1
833,20250907,2492,434,10,26,76,0,0,404136,1
834,20240903,1836,406,2,14,192,0,0,198066,1
835,20240307,548,280,10,51,118,0,0,166748,1
836,20250209,240,266,14,28,26,1,0,294604,1
837,20251022,490,407,20,19,151,0,0,131905,1
838,20251024,607,273,7,46,55,0,0,374224,1
839,20250926,290,444,18,3,170,0,0,307561,1
840,20251211,571,290,1,22,12,1,0,479896,0
841,20250729,309,577,4,35,96,0,0,324877,1
842,20251106,913,384,6,27,42,0,0,253858,1
843,20240802,1228,59,16,24,185,0,1,405141,0
844,20240809,1128,574,4,44,168,0,1,166641,0
845,20250604,2105,583,11,1,283,0,0,105035,1
846,20240214,614,592,15,49,125,0,1,255644,1
847,20240816,2236,186,14,7,29,1,0,155548,1
848,20250122,2272,224,18,52,252,0,0,350267,1
849,20240802,2391,4,11,13,136,0,0,341679,1
850,20250407,464,574,19,53,50,0,0,268453,0
851,20241013,603,467,10,32,172,0,1,385949,1
852,20240329,1589,171,12,45,38,0,0,77134,1
853,20250527,364,82,9,34,129,0,0,273499,1
854,20250604,224,574,7,37,186,0,1,207453,0
855,20240422,193,232,14,32,106,0,1,62856,1
856,20240208,1561,390,11,23,23,1,0,79645,1
857,20250430,2028,78,14,3,98,0,0,440980,1
858,20240619,622,82,7,54,8,1,0,108034,1
859,20241027,2340,254,14,55,206,0,1,119812,1
860,20251121,1996,148,9,56,203,0,1,141958,1
861,20240902,204,115,4,30,109,0,0,165992,1
862,20250704,993,272,20,26,202,0,1,487392,1
863,20251229,175,102,2,26,220,0,1,165022,1
864,20250726,2291,574,18,54,107,0,0,154542,0
865,20251008,1868,404,17,43,275,0,1,204071,0
866,20251014,1753,27,7,34,263,0,1,132146,0
867,20250919,1747,113,11,30,22,1,0,286823,1
868,20240829,683,302,1,30,104,0,0,14391,0
869,20240429,2340,285,14,55,197,0,0,344889,1
870,20250323,2310,449,5,17,179,0,1,242894,1
871,20240214,1868,504,17,23,191,0,1,27857,1
872,20250505,1168,396,15,20,22,1,0,191981,1
873,20241028,119,233,15,50,48,0,0,289005,1
874,20250419,71,83,2,45,12,1,0,283373,1
875,20240822,356,27,8,52,260,0,1,83626,1
876,20240527,1523,39,9,54,238,0,1,216446,1
877,20240606,2011,273,18,1,201,0,1,419105,1
878,20240212,2368,1,9,41,249,0,1,216623,1
879,20250502,444,218,7,14,124,0,0,5131,1
880,20240923,668,6,12,25,204,0,1,69186,1
881,20251022,144,574,20,54,174,0,1,489820,0
882,20251029,2469,105,10,48,120,0,0,157246,1
883,20240730,1973,434,14,38,23,1,0,138409,0
884,20250409,1208,574,3,30,183,0,1,431825,0
885,20240119,1484,574,9,43,89,0,0,451550,1
886,20240927,1449,544,1,58,220,0,1,405014,1
887,20240909,614,434,6,56,84,0,1,167554,0
888,20240928,476,115,7,3,91,0,0,46648,1
889,20240422,701,280,16,55,26,1,0,198926,1
890,20250312,605,273,12,19,183,0,1,496248,1
891,20240123,1439,409,9,42,179,0,1,234933,1
892,20251125,739,256,19,7,17,1,0,111041,1
893,20251004,1855,50,5,26,132,0,0,328406,1
894,20240802,1466,27,14,13,84,0,0,280821,0
895,20240205,1356,271,4,7,107,0,0,343698,1
896,20241103,2376,574,18,50,154,0,0,447625,0
897,20240907,765,465,8,39,20,1,0,215863,0
898,20251228,1623,186,5,20,115,0,0,410220,1
899,20251211,1,574,10,10,172,0,1,384857,0
900,20250131,1868,434,5,21,85,0,1,293940,0
901,20250601,1288,565,16,32,125,0,1,143265,1
902,20241230,516,547,13,40,116,0,0,189668,1
903,20240527,8,434,16,54,88,0,1,331264,1
904,20250425,1809,574,2,56,184,0,1,379063,1
905,20250110,1706,303,7,40,69,0,0,450372,1
906,20250707,1712,517,20,6,35,0,0,443062,1
907,20240529,1085,99,13,41,262,0,1,184938,1
908,20241003,1634,574,17,47,98,0,0,225689,0
909,20240212,1468,479,5,26,165,0,1,394806,1
910,20250904,581,158,12,44,102,0,1,294737,1
911,20241025,1305,405,4,37,175,0,0,160573,1
912,20240622,1305,23,11,56,214,0,1,428977,1
913,20251124,2093,361,4,18,84,0,1,154787,1
914,20240226,1076,497,8,53,251,0,1,272241,1
915,20241212,1085,240,14,23,77,0,0,452131,1
916,20250131,2457,480,6,11,151,0,1,121992,1
917,20241230,2251,479,12,36,154,0,1,75850,1
918,20250311,590,574,6,9,164,0,0,139547,0
919,20250412,2280,574,1,13,170,0,1,3366,0
920,20240813,356,102,10,52,212,0,1,261500,1
921,20250728,2169,204,16,39,14,1,0,171203,1
922,20240726,470,119,8,15,91,0,1,279344,1
923,20250120,1053,257,7,47,125,0,0,265426,1
924,20241208,2456,27,11,54,13,1,0,187704,1
925,20240626,252,323,10,10,88,0,1,125987,1
926,20241222,2141,574,7,38,134,0,0,145836,0
927,20251123,1257,479,17,47,29,1,0,493337,0
928,20250730,289,391,20,54,112,0,0,461752,1
929,20240405,2376,148,12,8,172,0,0,299787,1
930,20250408,1407,144,7,18,122,0,1,53761,1
931,20240717,2223,45,9,53,6,1,0,397354,1
932,20250903,2192,45,6,5,100,0,0,375978,0
933,20250519,29,498,12,54,133,0,1,397717,1
934,20250517,634,574,15,58,25,1,0,346744,1
935,20251004,804,566,1,30,72,0,0,394915,1
936,20240614,1369,574,2,40,173,0,1,411293,1
937,20250717,187,45,15,3,115,0,0,51379,1
938,20250828,946,232,16,58,113,0,1,246395,1
939,20251224,2063,134,18,13,161,0,1,251519,1
940,20240618,439,50,20,52,210,0,1,246741,1
941,20250221,1789,133,15,24,194,0,1,329368,1
942,20250222,1146,434,9,54,84,0,1,392214,1
943,20241008,183,325,9,24,227,0,1,66144,1
944,20240624,451,574,7,43,74,0,0,443764,1
945,20241226,364,59,10,7,5,1,0,249715,0
946,20250111,1582,444,15,35,203,0,1,137079,1
947,20240714,229,406,3,16,71,0,0,311494,1
948,20241008,2092,482,5,28,183,0,0,478401,1
949,20250421,2033,314,18,25,163,0,0,198156,1
950,20250113,204,27,6,30,239,0,1,393050,0
951,20251111,2236,259,20,7,104,0,0,294709,1
952,20241230,2390,105,20,18,98,0,0,429583,1
953,20250526,113,188,17,58,253,0,1,350177,1
954,20241103,2376,118,10,19,249,0,1,466385,1
955,20241013,677,434,20,51,25,1,0,476726,0
956,20250726,1711,574,6,60,56,0,0,392484,1
957,20240422,444,62,15,14,33,0,0,368321,1
958,20250727,2077,255,5,42,108,0,0,343781,1
959,20250725,2144,172,12,43,85,0,0,419237,0
960,20241102,2435,58,15,16,85,0,0,140334,1
961,20250213,2486,264,13,37,196,0,0,263836,1
962,20250913,201,526,15,37,193,0,1,161764,1
963,20251029,1687,162,15,49,208,0,1,335161,1
964,20240923,660,151,3,57,13,1,0,449157,1
965,20251216,321,574,3,59,168,0,1,87242,0
966,20250225,374,434,11,18,53,0,0,10486,0
967,20240416,2343,171,5,48,61,0,0,491504,1
968,20240322,1750,27,20,2,247,0,1,66006,1
969,20240415,132,590,2,44,57,0,0,435439,1
970,20250905,2457,574,14,11,102,0,0,145696,0
971,20250507,2037,439,9,31,179,0,1,442611,1
972,20240505,741,59,17,15,177,0,1,404712,1
973,20240707,1177,477,19,53,56,0,0,24449,1
974,20250402,1846,307,12,57,134,0,1,141047,1
975,20241008,1741,28,14,52,121,0,1,171748,1
976,20251119,1156,59,3,31,16,1,0,486372,0
977,20241004,1305,27,6,37,265,0,1,104351,0
978,20240905,111,58,2,20,283,0,1,482090,1
979,20240315,1281,384,5,29,69,0,0,213734,1
980,20240603,812,479,14,33,144,0,0,387905,1
981,20241211,683,575,17,30,113,0,0,283092,1
982,20250131,653,581,16,14,267,0,1,243265,1
983,20250421,1662,538,15,17,22,1,0,350961,1
984,20250913,1064,29,17,11,214,0,1,23338,1
985,20240727,1053,307,19,22,131,0,1,55977,1
986,20251011,401,29,16,5,19,1,0,233364,1
987,20250221,2397,434,19,46,83,0,1,411394,1
988,20240613,565,76,20,4,92,0,0,366036,1
989,20250913,993,434,19,26,90,0,1,213295,0
990,20251211,486,149,7,26,18,1,0,321240,1
991,20250401,1796,434,1,16,92,0,1,242156,0
992,20250303,1085,479,15,23,120,0,0,246007,1
993,20241120,1015,172,15,29,143,0,0,36553,1
994,20250414,2204,591,1,46,18,1,0,8900,1
995,20251029,1913,126,16,7,83,0,0,325301,0
996,20240630,1308,50,4,17,199,0,1,401138,1
997,20250531,1167,404,9,20,266,0,1,360803,1
998,20240917,2392,273,3,6,188,0,1,404892,1
999,20251210,2378,554,9,43,12,1,0,442964,1
1000,20240321,1800,353,6,58,22,1,0,197761,1
1001,20240209,1913,151,11,7,212,0,1,109311,1
1002,20250629,2264,361,10,57,83,0,1,357010,1
1003,20240624,2402,574,15,55,27,1,0,151426,0
1004,20240915,210,133,7,12,195,0,1,427599,1
1005,20240621,2494,59,1,37,106,0,0,55574,1
1006,20250321,1796,574,14,41,172,0,1,386458,0
1007,20241126,1521,574,7,20,186,0,1,358672,0
1008,20250718,1014,570,1,59,87,0,0,85891,1
1009,20250709,802,161,1,38,105,0,0,436674,1
1010,20250317,2027,526,18,11,185,0,1,132024,1
1011,20240919,1679,151,7,60,203,0,0,431743,1
1012,20240501,496,434,18,53,37,0,0,111955,1
1013,20251027,1565,59,18,18,103,0,0,416078,0
1014,20240401,364,279,20,34,19,1,0,79628,1
1015,20251223,1264,574,13,14,188,0,1,71656,0
1016,20241120,1512,19,19,14,140,0,0,67843,1
1017,20240416,1624,70,18,28,251,0,1,435298,1
1018,20241112,374,434,20,18,21,1,0,132860,0
1019,20240323,249,524,7,54,66,0,0,81220,1
1020,20240829,621,290,10,3,251,0,1,178528,1
1021,20251213,1561,497,14,23,6,1,0,263208,0
1022,20240211,2333,574,19,17,188,0,1,441652,1
1023,20250721,1970,455,11,52,22,1,0,484095,1
1024,20240513,1872,295,6,40,142,0,0,65936,1
1025,20251019,780,434,13,15,26,1,0,469241,0
1026,20250125,293,186,10,14,213,0,1,315691,1
1027,20240319,2242,50,12,29,210,0,1,33505,1
1028,20251121,1281,60,3,29,82,0,0,364326,1
1029,20240913,254,290,6,9,95,0,0,465070,1
1030,20240613,1370,171,15,3,132,0,1,389326,1
1031,20250415,1740,27,4,28,260,0,1,129357,1
1032,20240128,762,248,19,46,180,0,0,22847,1
1033,20251107,15,570,2,25,110,0,0,477551,1
1034,20240430,1586,45,14,51,136,0,0,312513,1
1035,20240327,101,574,5,37,179,0,1,12028,0
1036,20250309,1076,78,10,10,99,0,1,491041,1
1037,20251116,2094,308,2,17,258,0,1,8498,1
1038,20240513,2497,574,20,59,85,0,0,6257,0
1039,20241230,890,45,15,39,145,0,0,355216,1
1040,20240415,43,404,4,12,22,1,0,494618,1
1041,20250319,1249,495,16,29,216,0,1,56140,1
1042,20250907,669,397,20,36,182,0,1,83328,1
1043,20250114,2245,27,13,36,159,0,0,80893,0
